"page_id";"element_id";"text";"line_id";"section_title";"morelines";"section_no";"several_lines";"several_line_title";"section_title_text";"page_of_section";"void_ident";"text_line_id";"text_line_id_start";"text_line_id_end";"section_text";"chapter_no"
4;27;"6.3.9         videoconference teleservice....................................................................................................................... 40";112;"6.3.9         videoconference teleservice";FALSE;"6.3.9";FALSE;FALSE;"videoconference teleservice";40;FALSE;"1667";1667;1673;"6.3.9            videoconference teleservice for this service, two sets of codings are included in this subclause. subclause 6.3.9.1 shows the codings as they are finally required for the support of the videoconference teleservice as specified in ets 300 267 [18]. subclause 6.3.9.2 provides codings additionally to those of subclause 6.3.9.1. these codings can be used when networks are involved in videoconference calls, which, for an interim period of time, do not support the videoconference teleservice i.e. these networks do not support either or both the bc coding 'unrestricted digital information with tones/announcements' and the fallback procedure.";"6"
4;28;"6.3.9.1           codings required for the service specified in ets 300 267 ................................................................. 40";113;"6.3.9.1           codings required for the service specified in ets 300 267";FALSE;"6.3.9.1";FALSE;FALSE;"codings required for the service specified in ets 300 267";40;FALSE;"1674";1674;1679;"6.3.9.1              codings required for the service specified in ets 300 267 the codings shown in this subclause are based on the assumption that this service requires two connections with 64 kbit/s transfer capability each. if the videoconference call requires only one 64 kbit/s connection, then the coding example of the first connection applies. this subclause only covers the isdn videoconference teleservice as specified in ets 300 267 [18]. other audiovisual services such as audiographic conference service and audiovisual interactive service are not covered in this subclause.";"6"
4;29;"6.3.9.1.1             first connection............................................................................................................................... 40";114;"6.3.9.1.1             first connection";FALSE;"6.3.9.1.1";FALSE;FALSE;"first connection";40;FALSE;"1680";1680;1754;"6.3.9.1.1        first connection if the calling terminal allows fallback to occur to an alternative bearer capability and high layer compatibility, then the terminal shall indicate this to the network by means of repeated bc and hlc information elements within the setup message. a) to indicate that a videoconference teleservice is required with fallback allowed to telephony 3,1 khz, the user shall set: -    the first hlc information element included in the setup message to 'telephony'.  and -    the second hlc information element as specified in this subclause.  and -    the first bc information element included in the setup message to 'speech' as specified in subclause 6.3.1.  and -    the second bc information element as specified in the following example. b) to indicate that a videoconference teleservice is required with fallback allowed to telephony 7 khz, the user shall set: -    the first hlc information element included in the setup message to 'telephony'.  and -    the second hlc information element as specified in this subclause.  and -    the bc information element as specified in this subclause. it shall be present only once. if the calling terminal does not allow fallback to occur, then only one bc and one hlc information element shall be sent within the setup message, and they shall be coded as specified in the following examples. 41                                eg 201 018 v1.5.2 (1998-11) 6.3.9.1.1.1                request by a calling terminal equipment a) bearer capability information element coding: octet                  information element field                                       field value coding standard                                        ccitt standardized coding 3     information transfer capability                        unrestricted digital information with tones/ announcements (note) 4     transfer mode                                          circuit mode information transfer rate                              64 kbit/s 5     user information layer 1 protocol                      recommendations h.221 and h.242 6     user information layer 2 protocol                      ——— 7     user information layer 3 protocol                      ——— note:       this codepoint was formerly labelled '7 khz audio'. b) high layer compatibility information element coding: octet                  information element field                                       field value coding standard                                        ccitt standardized coding 3     interpretation                                         first high layer characteristics identification to be used in the call presentation method of protocol profile                high layer protocol profile 4     high layer characteristics identification              videoconferencing (recommendation f.730) 4a     extended high layer characteristics identification     capability set of initial channel of recommendation h.221 c) low layer compatibility information element coding: if fallback is permitted, the llc information element is not included. if fallback is not permitted, the llc information element may be included. if included, its contents shall be identical to the bc information element. 6.3.9.1.1.2                compatibility at the called terminal equipment a) bearer capability information element coding: octet                  information element field                                       field value coding standard                                        ccitt standardized coding 3     information transfer capability                        unrestricted digital information with tones/ announcements (note) 4     transfer mode                                          circuit mode information transfer rate                              64 kbit/s 5     user information layer 1 protocol                      recommendations h.221 and h.242 6     user information layer 2 protocol                      ——— 7     user information layer 3 protocol                      ——— note:       this codepoint was formerly labelled '7 khz audio'. b) high layer compatibility information element coding: octet                  information element field                                       field value coding standard                                        ccitt standardized coding 3     interpretation                                         first high layer characteristics identification to be used in the call presentation method of protocol profile                high layer protocol profile 4     high layer characteristics identification              videoconferencing (recommendation f.730) 4a     extended high layer characteristics identification     capability set of initial channel of recommendation h.221 c) low layer compatibility information element coding: if fallback is permitted, the llc information element is not present. 42                                 eg 201 018 v1.5.2 (1998-11) if fallback is not permitted, the llc information element may be present. if present, its contents shall be identical to the bc information element, and it may be used for compatibility checking or be ignored by the terminal. if any conflict from duplication of the information in the bc and llc information elements is detected, the conflict shall be resolved in favour of the bc information, i.e. the conflicting information in the llc information element shall be ignored. note:       the llc coding of 'recommendations h.221 and h.242' in conjunction with the bc coding given in subclause 8.2 do not represent a conflict.";"6"
4;30;"6.3.9.1.2             second connection .......................................................................................................................... 42";115;"6.3.9.1.2             second connection";FALSE;"6.3.9.1.2";FALSE;FALSE;"second connection";42;FALSE;"1755";1755;1804;"6.3.9.1.2              second connection 6.3.9.1.2.1                request by a calling terminal equipment a) bearer capability information element coding: octet                  information element field                                        field value 3     coding standard                                          ccitt standardized coding information transfer capability                          unrestricted digital information 4     transfer mode                                            circuit mode information transfer rate                                64 kbit/s 5     user information layer 1 protocol                        recommendations h.221 and h.242 (note) 6     user information layer 2 protocol                        ——— 7     user information layer 3 protocol                        ——— note:       compatibility with some networks outside europe requires octet 5 to be absent. b) high layer compatibility information element coding: octet                  information element field                                        field value coding standard                                          ccitt standardized coding 3     interpretation                                           first high layer characteristics identification to be used in the call presentation method of protocol profile                  high layer protocol profile 4     high layer characteristics identification                videoconferencing (recommendation f.730) 4a     extended videoconference characteristics                 capability set of subsequent channel of identification                                           recommendation h.221 c) low layer compatibility information element coding: this information element is optional. if present, it shall be coded to indicate 'recommendations h.221 and h.242' in octet 5, and with octets 3 and 4 identical to the bc information element. 6.3.9.1.2.2                compatibility at the called terminal equipment a) bearer capability information element coding: octet                  information element field                                        field value 3     coding standard                                          ccitt standardized coding information transfer capability                          unrestricted digital information 4     transfer mode                                            circuit mode information transfer rate                                64 kbit/s 5     user information layer 1 protocol                        recommendations h.221 and h.242 (note) 6     user information layer 2 protocol                        ——— 7     user information layer 3 protocol                        ——— note:       compatibility with some networks outside europe requires octet 5 to be absent. 43                                 eg 201 018 v1.5.2 (1998-11) b) high layer compatibility information element coding: octet                   information element field                                        field value coding standard                                         ccitt standardized coding 3     interpretation                                          first high layer characteristics identification to be used in the call presentation method of protocol profile                 high layer protocol profile 4     high layer characteristics identification               videoconferencing (recommendation f.730) 4a     extended videoconference characteristics                capability set of subsequent channel of identification                                          recommendation h.221 c) low layer compatibility information element coding: if present, this information element may be used for compatibility checking or be ignored by the terminal. if any conflict from duplication of the information in the bc and llc information elements is detected, the conflict shall be resolved in favour of the bc information, i.e. the conflicting information in the llc information element shall be ignored.";"6"
4;31;"6.3.9.2           codings required for short term procedures ......................................................................................... 43";116;"6.3.9.2           codings required for short term procedures";FALSE;"6.3.9.2";FALSE;FALSE;"codings required for short term procedures";43;FALSE;"1805";1805;1812;"6.3.9.2             codings required for short term procedures for an interim period of time some european or non-european networks may not support the bc codepoint 'unrestricted digital information with tones/announcements' and/or the fallback procedure. the user may obtain an equivalent service, without fallback and without tones and announcements, by requesting the circuit-mode 64 kbit/s unrestricted 8 khz structured bearer service category. in order for this alternative service mechanism to operate, the destination user will also have to support this bearer service category. as a short term solution, terminals supporting the videoconferencing teleservice according to ets 300 267 [18] may support, in addition to the codings specified in subclause 6.3.5.1, the codings given in this subclause.";"6"
4;32;"6.3.9.2.1             request by a calling terminal equipment ........................................................................................ 43";117;"6.3.9.2.1             request by a calling terminal equipment";FALSE;"6.3.9.2.1";FALSE;FALSE;"request by a calling terminal equipment";43;FALSE;"1813";1813;1859;"6.3.9.2.1       request by a calling terminal equipment a) bearer capability information element coding (first and second connection): octet                   information element field                                        field value 3     coding standard                                         ccitt standardized coding information transfer capability                         unrestricted digital information (note 1) 4     transfer mode                                            circuit mode information transfer rate                                64 kbit/s 5     user information layer 1 protocol                        recommendations h.221 and h.242 (notes 2 and 3) 6     user information layer 2 protocol                       ——— 7     user information layer 3 protocol                       ——— note 1: when this codepoint is used, fallback cannot occur in the network and the network will not provide tones and announcements. furthermore, the network cannot recognize the call as a videoconference call. note 2: compatibility with some networks requires octet 5 to be absent, except in the case of interworking with networks supporting 56 kbit/s transfer capability. note 3: the codings given for octets 5 and 5a in subclause 8.1 will be used for interworking with 56 kbit/s networks. b1)high layer compatibility information element coding (first connection): octet                   information element field                                        field value coding standard                                         ccitt standardized coding 3     interpretation                                          first high layer characteristics identification to be used in the call presentation method of protocol profile                 high layer protocol profile 4     high layer characteristics identification               videoconferencing (recommendation f.730) 4a     extended videoconference characteristics                capability set of initial channel of recommendation identification                                          h.221 (note) note:        implementations based on ets 300 102-1 may not use this octet. 44                                  eg 201 018 v1.5.2 (1998-11) if octet 3 of the bc information element specifies unrestricted digital information, then this information element may be absent. b2)high layer compatibility information element coding (second connection): octet                   information element field                                        field value coding standard                                         ccitt standardized coding 3     interpretation                                          first high layer characteristics identification to be used in the call presentation method of protocol profile                 high layer protocol profile 4     high layer characteristics identification               videoconferencing (recommendation f.730) 4a     extended videoconference characteristics                capability set of subsequent channel of identification                                          recommendation h.221 (note) note:       implementations based on ets 300 102-1 may not use this octet. if octet 3 of the bc information element specifies unrestricted digital information, then this information element may be absent. c) low layer compatibility information element coding: this information element is not required. in the case of octet 3 of the bc information element specifying unrestricted digital information, this information element may be included specifying octets 3 and 4 identical to the bc information element, and indicating 'recommendations h.221 and h.242' in octet 5.";"6"
4;33;"6.3.9.2.2             compatibility at the called terminal equipment............................................................................... 44";118;"6.3.9.2.2             compatibility at the called terminal equipment";FALSE;"6.3.9.2.2";FALSE;FALSE;"compatibility at the called terminal equipment";44;FALSE;"1860";1860;1908;"6.3.9.2.2      compatibility at the called terminal equipment a) bearer capability information element coding (first and second connection): octet                   information element field                                        field value 3     coding standard                                         ccitt standardized coding information transfer capability                         unrestricted digital information (note 1) 4     transfer mode                                           circuit mode information transfer rate                               64 kbit/s 5     user information layer 1 protocol                       recommendations h.221 and h.242 (notes 2 and 3) 6     user information layer 2 protocol                       ——— 7     user information layer 3 protocol                       ——— note 1: if this codepoint is received, octet 5 may be absent. note 2: if octet 3 specifies 'unrestricted digital information', this octet may be absent. note 3: user equipment intended to interoperate with dedicated networks supporting 56 kbit/s transfer capability shall consider the codings given in subclause 8.2 also to be compatible. b1)high layer compatibility information element coding (first connection): octet                   information element field                                        field value coding standard                                         ccitt standardized coding 3     interpretation                                          first high layer characteristics identification to be used in the call presentation method of protocol profile                 high layer protocol profile 4     high layer characteristics identification               videoconferencing (recommendation f.730) 4a     extended videoconference characteristics                capability set of initial channel of recommendation identification                                          h.221 (note) note:       implementations based on ets 300 102-1 may not use this octet. in some cases the hlc information element may not be present. if present, it can be used for compatibility checking. 45                                 eg 201 018 v1.5.2 (1998-11) b2)high layer compatibility information element coding (second connection): octet                  information element field                                        field value coding standard                                          ccitt standardized coding 3     interpretation                                           first high layer characteristics identification to be used in the call presentation method of protocol profile                  high layer protocol profile 4     high layer characteristics identification                videoconferencing (recommendation f.730) 4a     extended videoconference characteristics                 capability set of subsequent channel of identification                                           recommendation h.221 (note) note:       implementations based on ets 300 102-1 may not use this octet. in some cases the hlc information element may not be present. if present, it can be used for compatibility checking. c) low layer compatibility information element coding: if octet 3 of the bc information element specifies unrestricted digital information, then this information element may be present with octets 3 and 4 identical to the bc information element content and octet 5 specifying 'recommendations h.221 and h.242'. if present, it may be used for compatibility checking or be ignored by the terminal. if any conflict from duplication of the information in the bc and llc information elements is detected, the conflict shall be resolved in favour of the bc information element, i.e. the conflicting information in the llc information element shall be ignored. note:       the llc coding of 'recommendation h.221 and h.242' in conjunction with the bc coding given in subclause 8.2 do not represent a conflict.";"6"
4;34;"6.3.10        audiographic conference teleservice.......................................................................................................... 45";119;"6.3.10        audiographic conference teleservice";FALSE;"6.3.10";FALSE;FALSE;"audiographic conference teleservice";45;FALSE;"1909";1909;1915;"6.3.10          audiographic conference teleservice for this service, two sets of codings are included in this subclause. subclause 6.3.10.1 shows the codings as they are finally required for the support of the audiographic conference teleservice as specified in ets 300 267 [18]. subclause 6.3.10.2 provides codings additionally to those of subclause 6.3.10.1. these codings can be used when networks are involved in audiographic conference calls, which, for an interim period of time, do not support the audiographic conference teleservice i.e. these networks do not support either or both the bc coding 'unrestricted digital information with tones/announcements' and the fallback procedure.";"6"
4;35;"6.3.10.1          codings required for the service specified in ets 300 267 ................................................................. 45";120;"6.3.10.1          codings required for the service specified in ets 300 267";FALSE;"6.3.10.1";FALSE;FALSE;"codings required for the service specified in ets 300 267";45;FALSE;"1916";1916;1922;"6.3.10.1            codings required for the service specified in ets 300 267 the codings shown in this subclause are based on the assumption that this service requires two connections with 64 kbit/s transfer capability each. if the audiographic conference call requires only one 64 kbit/s connection, then the coding example of the first connection applies. this subclause only covers the isdn audiographic conference teleservice as specified in ets 300 267 [18]. other audiovisual services such as video conference service and audiovisual interactive service are not covered in this subclause.";"6"
4;36;"6.3.10.1.1            first connection............................................................................................................................... 45";121;"6.3.10.1.1            first connection";FALSE;"6.3.10.1.1";FALSE;FALSE;"first connection";45;FALSE;"1923";1923;1999;"6.3.10.1.1 first connection if the calling terminal allows fallback to occur to an alternative bearer capability and high layer compatibility, then the terminal shall indicate this to the network by means of repeated bc and hlc information elements within the setup message. a) to indicate that a audiographic conference teleservice is required with fallback allowed to telephony 3,1 khz, the user shall set: -   the first hlc information element included in the setup message to 'telephony'.  and -   the second hlc information element as specified in this subclause.  and -   the first bc information element included in the setup message to 'speech' as specified in subclause 6.3.1.  and 46                                 eg 201 018 v1.5.2 (1998-11) -   the second bc information element as specified in the following example. b) to indicate that a audiographic conference teleservice is required with fallback allowed to telephony 7 khz, the user shall set: -   the first hlc information element included in the setup message to 'telephony'.  and -   the second hlc information element as specified in this subclause.  and -   the bc information element as specified in this subclause. it shall be present only once. if the calling terminal does not allow fallback to occur, then only one bc and one hlc information element shall be sent within the setup message, and they shall be coded as specified in the following examples. 6.3.10.1.1.1                request by a calling terminal equipment a) bearer capability information element coding: octet                  information element field                                        field value coding standard                                         ccitt standardized coding 3     information transfer capability                         unrestricted digital information with tones/ announcements (note) 4     transfer mode                                           circuit mode information transfer rate                               64 kbit/s 5     user information layer 1 protocol                       recommendations h.221 and h.242 6     user information layer 2 protocol                       ——— 7     user information layer 3 protocol                       ——— note:       this codepoint was formerly labelled '7 khz audio'. b) high layer compatibility information element coding: octet                  information element field                                        field value coding standard                                         ccitt standardized coding 3     interpretation                                          first high layer characteristics identification to be used in the call presentation method of protocol profile                 high layer protocol profile 4     high layer characteristics identification               audiographic conferencing (recommendations f.710 and f.711) 4a     extended high layer characteristics identification      capability set of initial channel of recommendation h.221 c) low layer compatibility information element coding: if fallback is permitted, the llc information element is not included. if fallback is not permitted, the llc information element may be included. if included, its contents shall be identical to the bc information element. 6.3.10.1.1.2                compatibility at the called terminal equipment a) bearer capability information element coding: octet                  information element field                                        field value coding standard                                         ccitt standardized coding 3     information transfer capability                         unrestricted digital information with tones/ announcements (note) 4     transfer mode                                           circuit mode information transfer rate                               64 kbit/s 5     user information layer 1 protocol                       recommendations h.221 and h.242 6     user information layer 2 protocol                       ——— 7     user information layer 3 protocol                       ——— note:       this codepoint was formerly labelled '7 khz audio'. 47                                  eg 201 018 v1.5.2 (1998-11) b) high layer compatibility information element coding: octet                  information element field                                         field value coding standard                                          ccitt standardized coding 3     interpretation                                           first high layer characteristics identification to be used in the call presentation method of protocol profile                  high layer protocol profile 4     high layer characteristics identification                audiographic conferencing (recommendations f.710 and f.711) 4a     extended high layer characteristics identification       capability set of initial channel of recommendation h.221 c) low layer compatibility information element coding: if fallback is permitted, the llc information element is not present. if fallback is not permitted, the llc information element may be present. if present, its contents shall be identical to the bc information element, and it may be used for compatibility checking or be ignored by the terminal. if any conflict from duplication of the information in the bc and llc information elements is detected, the conflict shall be resolved in favour of the bc information, i.e. the conflicting information in the llc information element shall be ignored. note:       the llc coding of 'recommendations h.221 and h.242' in conjunction with the bc coding given in subclause 8.2 do not represent a conflict.";"6"
4;37;"6.3.10.1.2            second connection .......................................................................................................................... 47";122;"6.3.10.1.2            second connection";FALSE;"6.3.10.1.2";FALSE;FALSE;"second connection";47;FALSE;"2000";2000;2051;"6.3.10.1.2             second connection 6.3.10.1.2.1               request by a calling terminal equipment a) bearer capability information element coding: octet                  information element field                                         field value 3     coding standard                                          ccitt standardized coding information transfer capability                          unrestricted digital information 4     transfer mode                                            circuit mode information transfer rate                                64 kbit/s 5     user information layer 1 protocol                        recommendations h.221 and h.242 (note) 6     user information layer 2 protocol                        ——— 7     user information layer 3 protocol                        ——— note:       compatibility with some networks outside europe requires octet 5 to be absent. b) high layer compatibility information element coding: octet                  information element field                                         field value coding standard                                          ccitt standardized coding 3     interpretation                                           first high layer characteristics identification to be used in the call presentation method of protocol profile                  high layer protocol profile 4     high layer characteristics identification                audiographic conferencing (recommendations f.710 and f.711) 4a     extended audiographic conferencing characteristics       capability set of subsequent channel of identification                                           recommendation h.221 c) low layer compatibility information element coding: this information element is optional. if present, it shall be coded to indicate 'recommendations h.221 and h.242' in octet 5, and with octets 3 and 4 identical to the bc information element. 48                                eg 201 018 v1.5.2 (1998-11) 6.3.10.1.2.2                compatibility at the called terminal equipment a) bearer capability information element coding: octet                   information element field                                        field value 3     coding standard                                         ccitt standardized coding information transfer capability                          unrestricted digital information 4     transfer mode                                            circuit mode information transfer rate                                64 kbit/s 5     user information layer 1 protocol                       recommendations h.221 and h.242 (note) 6     user information layer 2 protocol                       ——— 7     user information layer 3 protocol                       ——— note:       compatibility with some networks outside europe requires octet 5 to be absent. b) high layer compatibility information element coding: octet                   information element field                                        field value coding standard                                         ccitt standardized coding 3     interpretation                                          first high layer characteristics identification to be used in the call presentation method of protocol profile                 high layer protocol profile 4     high layer characteristics identification               audiographic conferencing (recommendations f.710 and f.711) 4a     extended audiographic conferencing characteristics      capability set of subsequent channel of identification                                          recommendation h.221 c) low layer compatibility information element coding: if present, this information element may be used for compatibility checking or be ignored by the terminal. if any conflict from duplication of the information in the bc and llc information elements is detected, the conflict shall be resolved in favour of the bc information, i.e. the conflicting information in the llc information element shall be ignored.";"6"
4;38;"6.3.10.2          codings required for short term procedures ......................................................................................... 48";123;"6.3.10.2          codings required for short term procedures";FALSE;"6.3.10.2";FALSE;FALSE;"codings required for short term procedures";48;FALSE;"2052";2052;2060;"6.3.10.2            codings required for short term procedures for an interim period of time some european or non-european networks may not support the bc codepoint 'unrestricted digital information with tones/announcements' and/or the fallback procedure. the user may obtain an equivalent service, without fallback and without tones and announcements, by requesting the circuit-mode 64 kbit/s unrestricted 8 khz structured bearer service category. in order for this alternative service mechanism to operate, the destination user will also have to support this bearer service category. as a short term solution, terminals supporting the audiographic conferencing teleservice according to ets 300 267 [18] may support, in addition to the codings specified in subclause 6.3.10.1, the codings given in this subclause. 49                                eg 201 018 v1.5.2 (1998-11)";"6"
4;39;"6.3.10.2.1            request by a calling terminal equipment ........................................................................................ 49";124;"6.3.10.2.1            request by a calling terminal equipment";FALSE;"6.3.10.2.1";FALSE;FALSE;"request by a calling terminal equipment";49;FALSE;"2061";2061;2110;"6.3.10.2.1 request by a calling terminal equipment a) bearer capability information element coding (first and second connection): octet                   information element field                                       field value 3     coding standard                                        ccitt standardized coding information transfer capability                        unrestricted digital information (note 1) 4     transfer mode                                          circuit mode information transfer rate                              64 kbit/s 5     user information layer 1 protocol                      recommendations h.221 and h.242 (notes 2 and 3) 6     user information layer 2 protocol                      ——— 7     user information layer 3 protocol                      ——— note 1: when this codepoint is used, fallback cannot occur in the network and the network will not provide tones and announcements. furthermore, the network cannot recognize the call as a audiographic conference call. note 2: compatibility with some networks requires octet 5 to be absent, except in the case of interworking with networks supporting 56 kbit/s transfer capability. note 3: the codings given for octets 5 and 5a in subclause 8.1 will be used for interworking with 56 kbit/s networks. b1)high layer compatibility information element coding (first connection): octet                   information element field                                       field value coding standard                                        ccitt standardized coding 3     interpretation                                         first high layer characteristics identification to be used in the call presentation method of protocol profile                high layer protocol profile 4     high layer characteristics identification              audiographic conferencing (recommendations f.710 and f.711) 4a     extended audiographic conference characteristics       capability set of initial channel of recommendation identification                                         h.221 (note) note:       implementations based on ets 300 102-1 may not use this octet. if octet 3 of the bc information element specifies unrestricted digital information, then this information element may be absent. b2)high layer compatibility information element coding (second connection): octet                   information element field                                       field value coding standard                                        ccitt standardized coding 3     interpretation                                         first high layer characteristics identification to be used in the call presentation method of protocol profile                high layer protocol profile 4     high layer characteristics identification              audiographic conferencing (recommendations f.710 and f.711) 4a     extended audiographic conference characteristics       capability set of subsequent channel of identification                                         recommendation h.221 (note) note:       implementations based on ets 300 102-1 may not use this octet. if octet 3 of the bc information element specifies unrestricted digital information, then this information element may be absent. c) low layer compatibility information element coding: this information element is not required. in the case of octet 3 of the bc information element specifying unrestricted digital information, this information element may be included specifying octets 3 and 4 identical to the bc information element, and indicating 'recommendations h.221 and h.242' in octet 5. 50                                 eg 201 018 v1.5.2 (1998-11)";"6"
4;40;"6.3.10.2.2            compatibility at the called terminal equipment............................................................................... 50";125;"6.3.10.2.2            compatibility at the called terminal equipment";FALSE;"6.3.10.2.2";FALSE;FALSE;"compatibility at the called terminal equipment";50;FALSE;"2111";2111;2161;"6.3.10.2.2 compatibility at the called terminal equipment a) bearer capability information element coding (first and second connection): octet                   information element field                                        field value 3     coding standard                                         ccitt standardized coding information transfer capability                         unrestricted digital information (note 1) 4     transfer mode                                           circuit mode information transfer rate                               64 kbit/s 5     user information layer 1 protocol                       recommendations h.221 and h.242 (notes 2 and 3) 6     user information layer 2 protocol                       ——— 7     user information layer 3 protocol                       ——— note 1: if this codepoint is received, octet 5 may be absent. note 2: if octet 3 specifies 'unrestricted digital information', this octet may be absent. note 3: user equipment intended to interoperate with dedicated networks supporting 56 kbit/s transfer capability shall consider the codings given in subclause 8.2 also to be compatible. b1)high layer compatibility information element coding (first connection): octet                   information element field                                        field value coding standard                                         ccitt standardized coding 3     interpretation                                          first high layer characteristics identification to be used in the call presentation method of protocol profile                 high layer protocol profile 4     high layer characteristics identification               audiographic conferencing (recommendations f.710 and f.711) 4a     extended audiographic conference characteristics        capability set of initial channel of recommendation identification                                          h.221 (note) note:       implementations based on ets 300 102-1 may not use this octet. in some cases the hlc information element may not be present. if present, it can be used for compatibility checking. b2)high layer compatibility information element coding (second connection): octet                   information element field                                        field value coding standard                                         ccitt standardized coding 3     interpretation                                          first high layer characteristics identification to be used in the call presentation method of protocol profile                 high layer protocol profile 4     high layer characteristics identification               audiographic conferencing (recommendations f.710 and f.711) 4a     extended audiographic conference characteristics        capability set of subsequent channel of identification                                          recommendation h.221 (note) note:       implementations based on ets 300 102-1 may not use this octet. in some cases the hlc information element may not be present. if present, it can be used for compatibility checking. c) low layer compatibility information element coding: if octet 3 of the bc information element specifies unrestricted digital information, then this information element may be present with octets 3 and 4 identical to the bc information element content and octet 5 specifying 'recommendations h.221 and h.242'. if present, it may be used for compatibility checking or be ignored by the terminal. if any conflict from duplication of the information in the bc and llc information elements is detected, the conflict shall be resolved in favour of the bc information element, i.e. the conflicting information in the llc information element shall be ignored. note:       the llc coding of 'recommendation h.221 and h.242' in conjunction with the bc coding given in subclause 8.2 do not represent a conflict. 51                                eg 201 018 v1.5.2 (1998-11)";"6"
4;41;"6.3.11        multimedia services ................................................................................................................................... 51";126;"6.3.11        multimedia services";FALSE;"6.3.11";FALSE;FALSE;"multimedia services";51;FALSE;"2162";2162;2168;"6.3.11           multimedia services for this service, two sets of codings are included in this subclause. subclause 6.3.11.1 shows the codings as they are finally required for the support of multimedia teleservices as specified in f.400 [19]. subclause 6.3.11.2 provides codings additionally to those of subclause 6.3.11.1. these codings can be used when networks are involved in multimedia calls, which, for an interim period of time, do not support the multimedia teleservice i.e. these networks do not support either or both the bc coding 'unrestricted digital information with tones/announcements' and the fallback procedure.";"6"
4;42;"6.3.11.1          codings required for the service specified in f.700 ............................................................................. 51";127;"6.3.11.1          codings required for the service specified in f.700";FALSE;"6.3.11.1";FALSE;FALSE;"codings required for the service specified in f.700";51;FALSE;"2169";2169;2174;"6.3.11.1             codings required for the service specified in f.700 the codings shown in this subclause are based on the assumption that this service requires two connections with 64 kbit/s transfer capability each. if the multimedia call requires only one 64 kbit/s connection, then the coding example of the first connection applies. this subclause only covers the isdn multimedia teleservices as specified in f.700 [19]. other audiovisual services such as video conference service and audiographic conference service are not covered in this subclause.";"6"
